id,filename,youtubeid,vimeoid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
coll169,nspc_pearlVTurner_album01_0079.jpeg,,,Pearl V. Turner journal page 15,Pearl V. Turner,8/19/1914 ; 8/20/1914,Page 15 of Pearl V. Turner's journal; original typewritten copy,,"Chiquita, Colorado; Mount Ypsilon, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll170,nspc_pearlVTurner_album01_0080.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll171,nspc_pearlVTurner_album01_0081.jpeg,,,Pearl V. Turner journal page 16,Pearl V. Turner,8/20/1914,Page 16 of Pearl V. Turner's journal; original typewritten copy,,"Chiquita, Colorado; Mount Ypsilon, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll172,nspc_pearlVTurner_album01_0082.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll173,nspc_pearlVTurner_album01_0083.jpeg,,,Pearl V. Turner journal page 17,Pearl V. Turner,8/20/1914,Page 17 of Pearl V. Turner's journal; original  typewritten copy,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll174,nspc_pearlVTurner_album01_0084.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll175,nspc_pearlVTurner_album01_0085.jpeg,,,Pearl V. Turner journal page 18,Pearl V. Turner,8/20/1914 ; 8/21/1914,Page 18 of Pearl V. Turner's journal; original typewritten copy,,"Hallett Glacier, Colorado; Mount Fairchild, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll176,nspc_pearlVTurner_album01_0086.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll177,nspc_pearlVTurner_album01_0087.jpeg,,,Pearl V. Turner journal page 19,Pearl V. Turner,8/21/1914 ; 8/22/1914,Page 19 of Pearl V. Turner's journal; original typewritten copy,,"Estes Park, Colorado; Horseshoe Park, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll178,nspc_pearlVTurner_album01_0088.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll179,nspc_pearlVTurner_album01_0089.jpeg,,,Pearl V. Turner journal page 20,Pearl V. Turner,8/22/1914 ; 8/29/1914,Page 20 of Pearl V. Turner's journal; original typewritten copy,,"Estes Park, Colorado; St. Vrain Canyon, Colorado; Longmont, Colorado; Boulder, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll180,nspc_pearlVTurner_album01_0090.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll181,nspc_pearlVTurner_album01_0091.jpeg,,,Pearl V. Turner journal page 21,Pearl V. Turner,8/29/1914,Page 21 of Pearl V. Turner's journal; original typewritten copy,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll182,nspc_pearlVTurner_album01_00920.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
